t,bid_price,ask_price,bid_depth,trade_count
27272.525737,99.731595,99.760404,515.250452,15.000000
27306.415314,99.733261,99.755568,448.960934,12.000000
27388.067911,99.743578,99.763946,443.037104,11.000000
27416.469955,99.769995,99.797008,510.733961,14.000000
27428.589016,99.771725,99.796732,503.624198,15.000000
27553.569914,99.797017,99.825703,402.882829,11.000000
27561.320053,99.793402,99.822699,336.869059,14.000000
27738.084348,99.812951,99.833038,454.122251,15.000000
27779.492875,99.798334,99.825062,501.357173,12.000000
27813.050294,99.791309,99.821259,462.298852,6.000000
27834.048136,99.767410,99.795015,424.069890,10.000000
27867.248703,99.756189,99.781827,484.926648,8.000000
27882.588886,99.760271,99.791115,419.944651,10.000000
27924.683175,99.755754,99.783896,442.102555,10.000000
28030.390909,99.741127,99.767636,483.491260,16.000000
28052.296663,99.735619,99.756640,589.033553,11.000000
28074.805755,99.753794,99.774756,469.005023,15.000000
28137.461857,99.733875,99.770494,606.837455,16.000000
28234.180705,99.711439,99.749089,470.659026,14.000000
28296.520163,99.717859,99.744390,421.251336,16.000000
28383.587203,99.711908,99.741321,500.511124,13.000000
28428.232944,99.708476,99.739057,591.943265,11.000000
28457.580118,99.711696,99.733025,591.987422,11.000000
28502.853720,99.655114,99.683448,486.046151,12.000000
28549.802662,99.668686,99.688883,471.208343,17.000000
28598.307304,99.681966,99.703182,468.538442,17.000000
28734.351479,99.688296,99.710605,325.882532,15.000000
28753.640573,99.706331,99.728206,426.013186,14.000000
28809.347314,99.701423,99.737813,520.539665,10.000000
28822.460086,99.681126,99.706256,464.356670,16.000000
28839.037769,99.706736,99.729560,376.290804,8.000000
28902.120441,99.692249,99.722429,512.986841,13.000000
28922.302982,99.707929,99.736661,533.738638,9.000000
28951.917970,99.659447,99.686025,427.525075,10.000000
29002.956281,99.673381,99.696047,524.278081,8.000000
29030.829463,99.677221,99.710295,594.564541,8.000000
29054.286242,99.678630,99.705046,445.217879,16.000000
29059.343928,99.704090,99.731967,580.372520,11.000000
29074.843266,99.698346,99.732553,633.892392,17.000000
29109.497683,99.704532,99.744099,474.359822,13.000000
29173.173069,99.717997,99.752454,589.609274,13.000000
29221.430678,99.722517,99.747815,497.885901,9.000000
29276.075521,99.716433,99.751750,661.742507,18.000000
29346.407155,99.691081,99.716846,527.649445,10.000000
29394.231631,99.694507,99.721156,440.696017,15.000000
29481.330644,99.655658,99.690366,490.231961,14.000000
29503.902643,99.689192,99.711835,579.633426,14.000000
29579.689542,99.726090,99.754937,431.208290,12.000000
29603.150622,99.686964,99.732043,469.766891,10.000000
29629.149769,99.689948,99.741948,627.866896,6.000000
29662.383807,99.697730,99.721004,506.895688,6.000000
29713.584440,99.678379,99.700583,459.002000,11.000000
29750.033611,99.711806,99.733238,563.390249,11.000000
29776.422966,99.691813,99.724686,464.449631,11.000000
29893.833127,99.688903,99.722727,402.273921,8.000000
29901.667961,99.658011,99.690569,509.933089,10.000000
29910.171819,99.678952,99.700224,515.456796,18.000000
30015.508496,99.639182,99.671679,501.836881,14.000000
30052.169208,99.645060,99.677115,613.051848,11.000000
30130.369086,99.646536,99.675768,657.727165,13.000000
30169.576843,99.638525,99.674987,692.656239,10.000000
30210.939874,99.660227,99.681994,453.903020,14.000000
30252.190375,99.608378,99.640854,475.841698,13.000000
