t,bid_price,ask_price,bid_depth,trade_count
32220.000000,99.904674,99.940045,488.765498,7.000000
32280.000000,99.911797,99.932777,505.052869,14.000000
32340.000000,99.916376,99.949049,435.597239,19.000000
32400.000000,99.921972,99.950106,449.604684,13.000000
32460.000000,99.934752,99.961714,462.483730,12.000000
32520.000000,99.928545,99.951510,496.739890,7.000000
32580.000000,99.899507,99.934207,478.423342,18.000000
32640.000000,99.893250,99.930293,512.663390,13.000000
32700.000000,99.909897,99.935834,376.529565,14.000000
32760.000000,99.926612,99.964211,729.256399,10.000000
32820.000000,99.939323,99.960991,437.252039,11.000000
32880.000000,99.911983,99.944764,420.336651,12.000000
32940.000000,99.925931,99.953284,567.974866,11.000000
33000.000000,99.951900,99.975485,521.679272,13.000000
33060.000000,99.978222,99.998441,616.459591,9.000000
33120.000000,99.971605,99.995595,451.613517,10.000000
33180.000000,100.008080,100.035760,404.960311,14.000000
33240.000000,100.013761,100.041126,562.374351,19.000000
33300.000000,99.988586,100.031886,586.287384,17.000000
33360.000000,100.004821,100.033460,512.816854,12.000000
33420.000000,100.003031,100.035664,472.154623,16.000000
33480.000000,99.968897,100.001118,411.978760,11.000000
33540.000000,99.916228,99.960954,604.992224,11.000000
33600.000000,99.930837,99.955545,637.270696,15.000000
33660.000000,99.972255,99.998964,321.371312,10.000000
33720.000000,99.993967,100.033291,496.832112,12.000000
33780.000000,100.046862,100.077382,434.402303,8.000000
33840.000000,100.035693,100.061380,607.206950,12.000000
33900.000000,100.015498,100.042179,447.955273,8.000000
33960.000000,100.012888,100.041550,678.098894,9.000000
34020.000000,100.006695,100.038862,374.352626,13.000000
34080.000000,100.023904,100.051887,333.431124,16.000000
34140.000000,100.049272,100.073158,603.442085,14.000000
34200.000000,100.034123,100.057655,520.958103,16.000000
34260.000000,100.002259,100.030979,550.786069,12.000000
34320.000000,100.023103,100.049594,540.951400,13.000000
34380.000000,100.034398,100.063305,477.677244,12.000000
34440.000000,100.024833,100.045643,531.869914,14.000000
34500.000000,100.037529,100.061757,423.383010,20.000000
34560.000000,100.049831,100.073233,441.472943,11.000000
34620.000000,100.029289,100.057250,462.968609,18.000000
34680.000000,100.021479,100.048232,373.553430,11.000000
34740.000000,100.021106,100.049087,480.449949,10.000000
34800.000000,100.031849,100.070829,479.275130,10.000000
34860.000000,100.033484,100.066633,520.007214,10.000000
34920.000000,100.050911,100.074039,454.726796,18.000000
34980.000000,100.020175,100.043258,576.917464,12.000000
35040.000000,100.012631,100.034317,460.040965,12.000000
35100.000000,99.976148,100.002608,377.852042,13.000000
35160.000000,100.019251,100.047452,324.605596,10.000000
35220.000000,99.995135,100.021641,513.094142,12.000000
35280.000000,100.023727,100.045884,388.708800,9.000000
35340.000000,100.008166,100.043712,618.640098,14.000000
35400.000000,100.027403,100.057433,507.233882,16.000000
35460.000000,100.014022,100.035217,423.861424,15.000000
35520.000000,100.025606,100.046923,574.648756,16.000000
35580.000000,100.025904,100.054096,372.092201,13.000000
35640.000000,100.024266,100.046377,515.415947,12.000000
35700.000000,100.039214,100.064594,507.588048,17.000000
35760.000000,100.039982,100.079161,429.399310,18.000000
35820.000000,100.016433,100.042862,401.096399,13.000000
35880.000000,100.014011,100.037269,408.877513,19.000000
35940.000000,100.033912,100.061175,585.217618,17.000000
